categoria,item,quantidade,ano
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,1987
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,1988
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,1989
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,1990
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,1991
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,1992
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,1993
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,1994
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,1995
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,1996
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,1997
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,1998
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,1999
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,2000
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,2001
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,2002
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,2003
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,2004
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,2005
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,2006
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,2007
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,56,2008
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,2009
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,42847,2010
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,66220,2011
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,46518,2012
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,97260,2013
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,75067,2014
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,117404,2015
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,122356,2016
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,298836,2017
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,287361,2018
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,271714,2019
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,123,2020
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,4230,2021
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,226901,2022
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,184040,2023
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,0,2024
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1970
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1971
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1972
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1973
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1974
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1975
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1976
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1977
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1978
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1979
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1980
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1981
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1982
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1983
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1984
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1985
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1986
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1987
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1988
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1989
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1990
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1991
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1992
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1993
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1994
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1995
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1996
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1997
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1998
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,1999
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,2000
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,2001
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,2002
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,2003
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,2004
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,2005
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,2006
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,2007
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,12794,2008
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,2009
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,18418,2010
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,22162,2011
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,25921,2012
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,26483,2013
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,37395,2014
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,77054,2015
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,131739,2016
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,139070,2017
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,109200,2018
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,115468,2019
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,23703,2020
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,49734,2021
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,720603,2022
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,722984,2023
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,0,2024
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1970
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1971
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1972
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1973
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1974
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1975
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1976
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1977
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1978
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1979
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1980
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1981
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1982
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1983
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1984
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1985
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1986
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1987
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1988
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1989
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1990
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1991
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1992
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1993
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1994
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1995
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1996
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1997
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1998
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,1999
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,2000
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,2001
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,2002
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,1767072,2003
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,2977407,2004
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,4533973,2005
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,5097873,2006
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,5369833,2007
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,3888187,2008
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,1279586,2009
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,763368,2010
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,532821,2011
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,261223,2012
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,291188,2013
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,70999,2014
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,2801,2015
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,1483,2016
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,10297,2017
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,10330,2018
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,498512,2019
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,354511,2020
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,324298,2021
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,139943,2022
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,16780,2023
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,0,2024
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1970
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1971
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1972
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1973
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1974
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1975
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1976
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1977
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1978
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1979
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1980
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1981
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1982
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1983
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1984
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1985
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1986
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1987
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1988
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1989
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1990
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1991
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1992
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1993
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1994
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1995
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1996
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1997
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1998
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,1999
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,2000
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,2001
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,2002
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,2003
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,2004
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,2005
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,2006
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,2007
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,2008
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,12000,2009
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,13000,2010
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,22016,2011
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,21980,2012
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,22000,2013
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,33381,2014
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,24091,2015
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,15000,2016
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,20795,2017
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,11600,2018
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,17398,2019
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,22975,2020
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,935,2021
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,49840,2022
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,72600,2023
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,0,2024
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1970
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1971
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1972
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1973
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1974
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1975
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1976
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1977
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1978
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1979
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1980
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1981
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1982
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1983
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1984
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1985
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1986
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1987
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1988
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1989
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1990
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1991
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1992
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1993
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1994
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1995
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1996
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1997
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1998
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,1999
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,2000
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,2001
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,2002
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,2003
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,2004
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,2005
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,2006
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,24543,2007
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,18640,2008
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,2009
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,46000,2010
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,73006,2011
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,89000,2012
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,62825,2013
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,106400,2014
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,128754,2015
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,57292,2016
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,4970,2017
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,721280,2018
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,153770,2019
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,146260,2020
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,414100,2021
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,122525,2022
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,53220,2023
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,0,2024
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),9388296,1970
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),9893167,1971
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),11876098,1972
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),12156057,1973
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),12885577,1974
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),11418527,1975
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),14938849,1976
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),12858163,1977
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),12014556,1978
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),9991254,1979
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2593406,1980
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),1637947,1981
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),1348154,1982
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),1212182,1983
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),1074816,1984
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),1551097,1985
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2308675,1986
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),1553986,1987
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),1786613,1988
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2232781,1989
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),1464094,1990
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),1627961,1991
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),1488284,1992
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),1278706,1993
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),1519307,1994
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),1846401,1995
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2331889,1996
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2201034,1997
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2441572,1998
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2480893,1999
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2035067,2000
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2018918,2001
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2030651,2002
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2729201,2003
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2505882,2004
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2074381,2005
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),5500,2006
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),5929,2007
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),6606,2008
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),7151,2009
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),6448,2010
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),5640,2011
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),5495,2012
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),6276,2013
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),6625,2014
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),8118,2015
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),8253,2016
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),5089,2017
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),4652,2018
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),5015,2019
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),7966,2020
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),7311,2021
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),4407,2022
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),4506,2023
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),0,2024
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,0,1970
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,0,1971
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,0,1972
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,0,1973
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,0,1974
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,0,1975
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,0,1976
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,0,1977
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,0,1978
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,0,1979
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,0,1980
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,0,1981
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,0,1982
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,0,1983
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,0,1984
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,0,1985
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,0,1986
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,9062619,1987
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,8806545,1988
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,4474031,1989
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2649267,1990
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,3190379,1991
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,1975289,1992
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2756302,1993
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2798706,1994
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2664342,1995
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,3078523,1996
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,4571501,1997
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,5764233,1998
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,9424282,1999
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,10847415,2000
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,10994658,2001
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,10423992,2002
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,7355796,2003
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,6674776,2004
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,6005392,2005
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,5067810,2006
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,5008953,2007
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,4367404,2008
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,4561959,2009
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,4674272,2010
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,4684087,2011
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,4258333,2012
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,4028017,2013
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,4045218,2014
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,3297202,2015
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2450732,2016
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2471612,2017
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,3091682,2018
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,3782516,2019
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,6260381,2020
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,6107943,2021
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,4505384,2022
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,4321881,2023
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,0,2024
OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,0,1970
OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,0,1971
OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,0,1972
OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,0,1973
